"","상호명","지점명","상권업종대분류명","상권업종중분류명","상권업종소분류명","행정동명","도로명주소","경도","위도","행정동코드"
"2213","이디야커피","상도역점","음식","커피점/카페","커피전문점/카페/다방","상도1동","서울특별시 동작구 상도로 277",126.948324023336,37.5028032354817,1159053000
"2214","카페베네마포도화점","마포도화점","음식","커피점/카페","커피전문점/카페/다방","도화동","서울특별시 마포구 도화길 27",126.94894389397,37.5408599223024,1144058500
"2215","나라카페",NA,"음식","커피점/카페","커피전문점/카페/다방","염창동","서울특별시 강서구 공항대로65길 1-11",126.867210766771,37.5506011924322,1150051000
"2216","이디야커피","상계역점","음식","커피점/카페","커피전문점/카페/다방","중계4동","서울특별시 노원구 덕릉로 698",127.075635101492,37.6598301256792,1135062400
"2217","ANTTA",NA,"음식","커피점/카페","커피전문점/카페/다방","길동","서울특별시 강동구 천중로51길 56",127.144916856439,37.5432525946975,1174068500
"2218","이디야커피","신촌로터리점","음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 서강로 135",126.935408650105,37.5545065764682,1144066000
"2219","이디야커피","논현역점","음식","커피점/카페","커피전문점/카페/다방","잠원동","서울특별시 서초구 신반포로 333",127.020137875952,37.5109265470068,1165054000
"2220","카페더롤",NA,"음식","커피점/카페","커피전문점/카페/다방","당산2동","서울특별시 영등포구 버드나루로15길 13",126.907432991177,37.5256970508628,1156056000
"2221","커피서랍",NA,"음식","커피점/카페","커피전문점/카페/다방","성내2동","서울특별시 강동구 천호옛14길 28",127.126941689409,37.5359216294044,1174065000
"2222","스타벅스","은행사거리점","음식","커피점/카페","커피전문점/카페/다방","중계1동","서울특별시 노원구 중계로 217",127.075977431142,37.6504980859283,1135062100
"2223","종로교회커피",NA,"음식","커피점/카페","커피전문점/카페/다방","방배2동","서울특별시 서초구 효령로 35",126.988225163202,37.4785169404229,1165061000
"2224","CLUB1d1m",NA,"음식","커피점/카페","커피전문점/카페/다방","서초1동","서울특별시 서초구 서초중앙로6길 29",127.017096773031,37.4866448971356,1165051000
"2225","블랙커",NA,"음식","커피점/카페","커피전문점/카페/다방","청담동","서울특별시 강남구 선릉로148길 54",127.044078073442,37.5228994904385,1168056500
"2226","빈스빈스","신한은행본점","음식","커피점/카페","커피전문점/카페/다방","소공동","서울특별시 중구 세종대로9길 20",126.97455682501,37.5611063117194,1114052000
"2227","롯데리아엔제리너스잡지회관",NA,"음식","커피점/카페","커피전문점/카페/다방","여의동","서울특별시 영등포구 여의대방로67길 11",126.930223789801,37.5197515644771,1156054000
"2228","타로카페드뷔시산장",NA,"음식","커피점/카페","커피전문점/카페/다방","사근동","서울특별시 성동구 마조로1길 2",127.040286292758,37.5583610869123,1120055000
"2229","라떼곰",NA,"음식","커피점/카페","커피전문점/카페/다방","중화2동","서울특별시 중랑구 동일로139길 36",127.076945485636,37.6033903235229,1126061000
"2230","이디야커피","한양대점","음식","커피점/카페","커피전문점/카페/다방","사근동","서울특별시 성동구 사근동길 4",127.04156746255,37.5599573368665,1120055000
"2231","커피빈","코리아시흥홈플러스점","음식","커피점/카페","커피전문점/카페/다방","시흥1동","서울특별시 금천구 시흥대로 201",126.900776713123,37.4518935872289,1154567000
"2232","이디야커피",NA,"음식","커피점/카페","커피전문점/카페/다방","군자동","서울특별시 광진구 능동로 261",127.077130983341,37.5535098396927,1121573000
"2233","떡카페아리랑",NA,"음식","커피점/카페","커피전문점/카페/다방","방배본동","서울특별시 서초구 사평대로 18",126.986410422764,37.498189409225,1165059000
"2234","에벤에이치할리스",NA,"음식","커피점/카페","커피전문점/카페/다방","영등포동","서울특별시 영등포구 경인로 847",126.906873500802,37.5167445185456,1156053500
"2235","카페토르토니",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 논현로 523",127.035463883164,37.5030693508256,1168064000
"2236","카페드비",NA,"음식","커피점/카페","커피전문점/카페/다방","수서동","서울특별시 강남구 밤고개로1길 10",127.101842066177,37.4880133628924,1168075000
"2237","바리스타리코카페",NA,"음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 와우산로18길 30",126.924066604092,37.5514753843686,1144066000
"2238","희망플라워카페",NA,"음식","커피점/카페","커피전문점/카페/다방","면목2동","서울특별시 중랑구 봉우재로 38",127.07755985138,37.59032098189,1126052000
"2239","광전다방",NA,"음식","커피점/카페","커피전문점/카페/다방","용답동","서울특별시 성동구 자동차시장1길 41",127.062276848017,37.5611598425731,1120079000
"2240","빅뱅",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 선릉로 843",127.040254781466,37.5272746276568,1168054500
"2241","비온후",NA,"음식","커피점/카페","커피전문점/카페/다방","흑석동","서울특별시 동작구 현충로 119",126.966036835557,37.5076180340408,1159060500
"2242","스타벅스","사당역점","음식","커피점/카페","커피전문점/카페/다방","사당1동","서울특별시 동작구 동작대로 21",126.981351491879,37.4784758997485,1159062000
"2243","이디야커피",NA,"음식","커피점/카페","커피전문점/카페/다방","반포4동","서울특별시 서초구 신반포로 194",127.00681633008,37.5064271601893,1165058100
"2244","알지비지구맛",NA,"음식","커피점/카페","커피전문점/카페/다방","서강동","서울특별시 마포구 어울마당로2길 25",126.920649413952,37.545938842147,1144065500
"2245","앤하우스","홍대점","음식","커피점/카페","커피전문점/카페/다방","서교동","서울특별시 마포구 잔다리로6길 39",126.921359298736,37.5524328155121,1144066000
"2246","cafe라이스",NA,"음식","커피점/카페","커피전문점/카페/다방","명일1동","서울특별시 강동구 구천면로 442",127.147405769151,37.5492716228768,1174053000
"2247","카페비",NA,"음식","커피점/카페","커피전문점/카페/다방","행당2동","서울특별시 성동구 고산자로 179",127.033897236678,37.5561554779061,1120057000
"2248","스타벅스","포스코점","음식","커피점/카페","커피전문점/카페/다방","대치2동","서울특별시 강남구 삼성로86길 7",127.057925714358,37.5057645704233,1168061000
"2249","낙엽커피",NA,"음식","커피점/카페","커피전문점/카페/다방","양평2동","서울특별시 영등포구 선유로51길 31-2",126.894830804127,37.5379060220561,1156062000
"2250","쁘띠아르브르",NA,"음식","커피점/카페","커피전문점/카페/다방","용답동","서울특별시 성동구 용답중앙길 42",127.050851702333,37.5650782043008,1120079000
"2251","양남",NA,"음식","커피점/카페","커피전문점/카페/다방","양평1동","서울특별시 영등포구 선유로 106",126.89045317786,37.523304161791,1156061000
"2252","스타벅스선릉로점","선릉로점","음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 선릉로93길 22",127.046716041969,37.5049537931293,1168064000
"2253","칼리",NA,"음식","커피점/카페","커피전문점/카페/다방","영등포동","서울특별시 영등포구 영중로 28",126.905847266561,37.5188524675061,1156053500
"2254","카페알레",NA,"음식","커피점/카페","커피전문점/카페/다방","신촌동","서울특별시 서대문구 신촌로3길 29",126.929364704265,37.5592724845781,1141058500
"2255","제이스커피나무",NA,"음식","커피점/카페","커피전문점/카페/다방","사당1동","서울특별시 동작구 사당로30길 43",126.981008918007,37.482888112449,1159062000
"2256","coffee봄",NA,"음식","커피점/카페","커피전문점/카페/다방","구로5동","서울특별시 구로구 새말로16길 17",126.890692252396,37.5048620661583,1153056000
"2257","카페포제이",NA,"음식","커피점/카페","커피전문점/카페/다방","석촌동","서울특별시 송파구 가락로11길 7",127.10456104365,37.5008470876586,1171060000
"2258","스타벅스명동역",NA,"음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 퇴계로 101",126.983083260827,37.5608556864363,1114055000
"2259","미스터빈커피",NA,"음식","커피점/카페","커피전문점/카페/다방","도곡2동","서울특별시 강남구 언주로30길 21",127.051986567424,37.4888582783868,1168065600
"2260","카페신수동리",NA,"음식","커피점/카페","커피전문점/카페/다방","신수동","서울특별시 마포구 광성로 31-1",126.936593865739,37.5499489821415,1144063000
"2261","카페인디",NA,"음식","커피점/카페","커피전문점/카페/다방","성내3동","서울특별시 강동구 풍성로54길 12-11",127.132941481212,37.5288384729865,1174066000
"2262","바닐라베리",NA,"음식","커피점/카페","커피전문점/카페/다방","군자동","서울특별시 광진구 동일로34길 18",127.069492383395,37.5498006354376,1121573000
"2263","크리서스커피",NA,"음식","커피점/카페","커피전문점/카페/다방","문래동","서울특별시 영등포구 선유로 9",126.887468561644,37.5147882719478,1156060500
"2264","스타벅스","서울시청점","음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 을지로 19",126.979941681875,37.5662979098695,1114055000
"2265","래빗",NA,"음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 압구정로 156",127.026751216268,37.5260197831273,1168051000
"2266","약속다방",NA,"음식","커피점/카페","커피전문점/카페/다방","송중동","서울특별시 강북구 오패산로30길 9",127.034467264791,37.6136917156348,1130554500
"2267","모로티",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 도곡로1길 14",127.032293489359,37.4910774018895,1168064000
"2268","그라찌에",NA,"음식","커피점/카페","커피전문점/카페/다방","행당1동","서울특별시 성동구 고산자로 260",127.036950213159,37.5634158239132,1120056000
"2269","로비커피숍",NA,"음식","커피점/카페","커피전문점/카페/다방","풍납2동","서울특별시 송파구 올림픽로43길 88",127.109315275715,37.5252476485773,1171052000
"2270","돼지다방",NA,"음식","커피점/카페","커피전문점/카페/다방","도림동","서울특별시 영등포구 도신로 109",126.904171955554,37.5080964939198,1156058500
"2271","제이씨엑스","문정법조단지점","음식","커피점/카페","커피전문점/카페/다방","문정2동","서울특별시 송파구 새말로 62",127.121238155622,37.4809867596584,1171064200
